"doug the type of guy to say ""flat vee 12""",EIIiot Rodger,,The Ferrari Boxer Was the Coolest Ferrari From 35 Years Ago
doug the type of guy to make the best car reviews on youtube.,Shit Stain,,The Ferrari Boxer Was the Coolest Ferrari From 35 Years Ago
doug the type of guy to speak more words per second in a car review than eminem on 'rap god',TravaZZZik,,The Ferrari Boxer Was the Coolest Ferrari From 35 Years Ago
Doug is the coolest car reviewer of all time lol,Daniel Millard,,The Ferrari Boxer Was the Coolest Ferrari From 35 Years Ago
Doug is the type of guy who wears sweatpants to strip clubs.,Bryan Yasuhara,2,The Ferrari Boxer Was the Coolest Ferrari From 35 Years Ago
Doug the type of guy to use ''flat'' and ''V'' at the same sentence,Illyrian Gamer,,The Ferrari Boxer Was the Coolest Ferrari From 35 Years Ago
Doug the type of guy to lose his virginity to himself,Ethan King,18,The Ferrari Boxer Was the Coolest Ferrari From 35 Years Ago
Doug the type of guy to wear two t-shirts,Christoffer Waltersdorff,10,The Ferrari Boxer Was the Coolest Ferrari From 35 Years Ago
"doug, the type of guy that sweats all over a 35 year old exotic car (while still wearing 2 shirts)",Myron Gaines,,The Ferrari Boxer Was the Coolest Ferrari From 35 Years Ago
Doug the type of guy to put sugar on his pillows to have sweet dreams,Ethan King,5,The Ferrari Boxer Was the Coolest Ferrari From 35 Years Ago
"Has anyone else noticed that Doug is the ultimate captain obvious? Like really, he just said ""this bag holds the wiper fluid, that you squirt out onto re windshield, to get your windshield cleaned""",Silver,54,The Ferrari Boxer Was the Coolest Ferrari From 35 Years Ago
"Doug, the type of guy that will steal your man purse and then help you look for it",john doe,,The Ferrari Boxer Was the Coolest Ferrari From 35 Years Ago
Doug the type of guy to use his real name for his YouTube Channel.,Louie Quintanilla,,The Ferrari Boxer Was the Coolest Ferrari From 35 Years Ago
"Doug, the type of guy to wear a calculator watch",Brent Woods,,The Ferrari Boxer Was the Coolest Ferrari From 35 Years Ago
doug the type of guy to forget his wallet in a car he's reviewing and not notice it until someone in the comments section mentions it 🤦🏿‍♂️,AwayV2,422,The Ferrari Boxer Was the Coolest Ferrari From 35 Years Ago
Doug the type of guy to cut himself off in his own intro with his email info.,Southtrack Productions,31,"The Mercedes CLK DTM Is the $450,000 Supercar You've Never Heard Of"
"Doug, the kind of guy that lets the seatbelt hit the paint of a one off legal car in the United States.",Youri Verstraete,22,"The Mercedes CLK DTM Is the $450,000 Supercar You've Never Heard Of"
Doug the type of guy to say he was going to review more cars in Dubai then come back to the US to review a Benz.,StrangeClouds,673,"The Mercedes CLK DTM Is the $450,000 Supercar You've Never Heard Of"
"Doug the type of guy to make moaning noises while basting a turkey on thanksgiving as a ""funny joke"" in front of family and children",G H,5,"The Mercedes CLK DTM Is the $450,000 Supercar You've Never Heard Of"
Doug the kind of guy to make youtubes of enjoyable car reviews,Joe On a Boat,493,"The Mercedes CLK DTM Is the $450,000 Supercar You've Never Heard Of"
Doug is the type of guy who showers with his clothes on,Underøath628,317,"The Mercedes CLK DTM Is the $450,000 Supercar You've Never Heard Of"
Doug's the type of guy to wear a shirt inside a shirt,Stake,414,"The Mercedes CLK DTM Is the $450,000 Supercar You've Never Heard Of"
Doug is the type of guy that would steal Wilson from Tom Hanks,Dave Detro,7,"The Mercedes CLK DTM Is the $450,000 Supercar You've Never Heard Of"
Doug the type of guy who wants to speak to your manager,Aldo S,96,"The Mercedes CLK DTM Is the $450,000 Supercar You've Never Heard Of"
Doug the type of guy to cut himself off 2:52,Akshit Saini,36,"The Mercedes CLK DTM Is the $450,000 Supercar You've Never Heard Of"
Doug the type of guy to bake pies and set them by the window to cool off,Aldo S,85,"The Mercedes CLK DTM Is the $450,000 Supercar You've Never Heard Of"
doug's the type of guy to qualify the validity of words based on whether they are in CAPS,DubTenProductions,,"The Mercedes CLK DTM Is the $450,000 Supercar You've Never Heard Of"
"Doug, the kind of guy to put on a safety harness with one of the straps backwards.",Mathieu Clement,,"The Mercedes CLK DTM Is the $450,000 Supercar You've Never Heard Of"
"Doug is the type of guy that would swim with his shoes or sandals on, with Hawaiian style shorts of course.",LAD Teknologies,,"The Mercedes CLK DTM Is the $450,000 Supercar You've Never Heard Of"
Doug the kind of guy to talk about the labels under the hood first,Justin Hopper,4,"The Mercedes CLK DTM Is the $450,000 Supercar You've Never Heard Of"
Doug is the type of guy that peeks over the partition at the urinal and gives the gentleman a Doug score,Slayermetallica69,,"The Mercedes CLK DTM Is the $450,000 Supercar You've Never Heard Of"
"doug the type of guy to want to know what clk dtm owners stories are, so he can sit on the bus and daydream about it",John 23,,"The Mercedes CLK DTM Is the $450,000 Supercar You've Never Heard Of"
Doug is the type of guy that has been wondering his whole life if the fender ducts are real or fake on a Mercedes CLK DTM.,Tony K.,,"The Mercedes CLK DTM Is the $450,000 Supercar You've Never Heard Of"
Doug is the type of guy that says everything the car lost to save weight but doesn't say how much weight the car actually lost,Rohinnn_,,"The Mercedes CLK DTM Is the $450,000 Supercar You've Never Heard Of"
Doug the type of guy that speeds up when putting on a racing harness.,Robert Harris,,"The Mercedes CLK DTM Is the $450,000 Supercar You've Never Heard Of"
Doug the type of guy to like when his spine compresses by a stiff sport suspension.,TaunTom,1,"The Mercedes CLK DTM Is the $450,000 Supercar You've Never Heard Of"
Doug the type of guy to help the maid in cleaning the clothes,Joshua Martinez,3,"The Mercedes CLK DTM Is the $450,000 Supercar You've Never Heard Of"
Doug the kind of guy that'll wear a tie while working on an engine.,TheGreekFreak,97,"The Mercedes CLK DTM Is the $450,000 Supercar You've Never Heard Of"
Doug the kind of guy to give a Doug score to his columns on autotrader.com,Luis Murillo,3,"The Mercedes CLK DTM Is the $450,000 Supercar You've Never Heard Of"
Doug the type of guy to go to Dubai to review a Chevrolet Corvette.,StrangeClouds,1.7K,Here's a Tour of the 2019 Chevy Corvette ZR1
Doug's the type of guy who proxy bids a vintage fannypack on eBay,J Bolo,3,Here's a Tour of the 2019 Chevy Corvette ZR1
Doug the type of guy to rewiew a 2019 car in 2017.,Nik Baer,311,Here's a Tour of the 2019 Chevy Corvette ZR1
"Doug,the type of guy to stand in a queue for over 2 hours just to say have nice day to the cashier.",Gowtham Oleti,105,Here's a Tour of the 2019 Chevy Corvette ZR1
Doug's the kind of guy who thinks an hour isn't a lot of time to poke around a bit.,Joel D,1.6K,Here's a Tour of the 2019 Chevy Corvette ZR1
Doug is the type of person to close a car door with his hips.,Aaron D,917,Here's a Tour of the 2019 Chevy Corvette ZR1
Doug's the type of guy to have a big butt in shorts,Chris Gee,1,Here's a Tour of the 2019 Chevy Corvette ZR1
"Doug the type of guy to tip the delivery guy good, but then walk outside and tell him the quirks and features of his car before he leaves.",Louis Lewis,90,Here's a Tour of the 2019 Chevy Corvette ZR1
Doug the type of guy to lose his virginity at an auto show.,Liam S,35,Here's a Tour of the 2019 Chevy Corvette ZR1
"Doug the type of guy to fly around the world, film 9 minute video, then fly all the way back",Fleury29Power,66,Here's a Tour of the 2019 Chevy Corvette ZR1
Doug is the least Dubai dude ever,mthebex,53,Here's a Tour of the 2019 Chevy Corvette ZR1
Doug the kind of guy to park a 300k super car in a crack alley.,Sealio Bounce,2.5K,"Here's Why the McLaren 720S Is Worth $300,000"
Doug is the kind of guy to use monkey noises while showing us an armadillo,WorldUnited,424,"Here's Why the McLaren 720S Is Worth $300,000"
"Doug is the type of guy to tell a girl her quirks and features after they sleep with each other, and then gives her a DougScore",Max Sayenko,1.3K,"Here's Why the McLaren 720S Is Worth $300,000"
Doug is the type of Guy that will start crying when Christmas is over.,mitch mitchell,382,"Here's Why the McLaren 720S Is Worth $300,000"
Doug is the type of guy to use monkey sounds for an armadillo,John Doe,12,"Here's Why the McLaren 720S Is Worth $300,000"
"Doug the type of dude to review a $300,000 car in a gravel field wearing cargo shorts and a t-shirt.",Joe G,2.1K,"Here's Why the McLaren 720S Is Worth $300,000"
Doug the type of guy to use armadillos as a unit of measurement,max,319,"Here's Why the McLaren 720S Is Worth $300,000"
Doug is the type of guy to wear a t shirt over a t shirt,Tim Ruskowski,1.8K,"Here's Why the McLaren 720S Is Worth $300,000"
"Doug the type of guy to review a $300,000 McLaren in someones backyard.",WAZAM939,391,"Here's Why the McLaren 720S Is Worth $300,000"
Doug the type of guy can’t stay quiet 🤫 for a moment,Khalid Arshad,4,"Here's Why the McLaren 720S Is Worth $300,000"
Doug the type of guy to put his pants on 2 legs at a time,Trevor McInnish,13,"Here's Why the McLaren 720S Is Worth $300,000"
Doug the type of guy to blow on a hot Cheeto,AgenTRyann,337,"Here's Why the McLaren 720S Is Worth $300,000"
Doug the type of guy to review a mclaren 720s on a gravel road and give it an 8/10 in styling,Nugget YT6,1,"Here's Why the McLaren 720S Is Worth $300,000"
Doug the type of guy to wear a big white t-shirt under his small green t-shirt,Tom M.,934,"Here's Why the McLaren 720S Is Worth $300,000"
Doug the type of guy to film a video of a 300k car in a field.,Charlie Messerly,2,"Here's Why the McLaren 720S Is Worth $300,000"
Doug is the kind of guy to put Chinese music to a raising spoiler,Aleksandr Kamarov,221,"Here's Why the McLaren 720S Is Worth $300,000"
Doug's the type of guy to spend 5 minutes on the gauge cluster,ricky bezjak,1,"Here's Why the McLaren 720S Is Worth $300,000"
Doug is the kinda guy who makes a citizens arrest.,TheReal CloroxBleach,234,"Here's Why the McLaren 720S Is Worth $300,000"
"Doug DeMuro, the type of guy to drive an old Ford Bronco for tours at a zoo.",0 Subscribers With 1000 Videos?,1,"Here's Why the McLaren 720S Is Worth $300,000"
Doug the type of guy to help his ex move in with her new man,Brian Santibanez,,"Here's Why the McLaren 720S Is Worth $300,000"
Doug the type of guy to wash his hands before he uses the bathroom and doesn’t after,Vyper,687,"Here's Why the McLaren 720S Is Worth $300,000"
Doug is the type of guy to review a $300k car in an empty lot next to a crack house.,BuildingTheEXOCET,1,"Here's Why the McLaren 720S Is Worth $300,000"
Doug the type of guy who shuts the door so hard that storage parts cover moves,Omer Turker,1,"Here's Why the McLaren 720S Is Worth $300,000"
Doug the type of guy to give a tesla a 9 cool factor score and a give a McLaren an 8,M0thaphucka,191,"Here's Why the McLaren 720S Is Worth $300,000"
Doug the type of guy to find everything 'cool',JM,,"Here's Why the McLaren 720S Is Worth $300,000"
Doug the type of guy to off-road a McLaren then film a video with it in the dirt,ULTIMATELAMBOGAMING,,"Here's Why the McLaren 720S Is Worth $300,000"
Doug is the type of guy to buy a car but walks to work,jguyuyguyi,158,"Here's Why the McLaren 720S Is Worth $300,000"
Doug the type to have 2 million subscribers,12krinson,3,"Here's Why the McLaren 720S Is Worth $300,000"
Doug is the type of dude that make the video in July posted it in November.,Michael Nguyen,823,"Here's Why the McLaren 720S Is Worth $300,000"
"Doug the type of guy to say ""Use the elephant sound when the photo of the dog appears.""",CallMeMrX,,"Here's Why the McLaren 720S Is Worth $300,000"
Doug the type of guy to use monkey sounds to describe an armadillo.,Waylon H,2,"Here's Why the McLaren 720S Is Worth $300,000"
Doug is the type of guy to tell you why he thinks he’s awesome without you realizing it happened until 15 minutes later!,Vin DiGregorio,,"Here's Why the McLaren 720S Is Worth $300,000"
21:52 doug the type of guy to get passed by a wrangler in a mclaren 720s,YungChip030,,"Here's Why the McLaren 720S Is Worth $300,000"
Doug the type of guy to sell his only car for gas money,Are you on quack 69,3,"Here's Why the McLaren 720S Is Worth $300,000"
"Doug, the type of guy to laugh and poop his pants while flooring the accelerator",Woody 875,,"Here's Why the McLaren 720S Is Worth $300,000"
Doug DeMuro's the kind of guy that thinks an armadillo sounds like a chimpanzee.,John Hall,1,"Here's Why the McLaren 720S Is Worth $300,000"
Doug's the type of guy to film and review stolen cars ... then shares it.,A.s.C,,"Here's Why the McLaren 720S Is Worth $300,000"
Doug is the type of guy to give every girl a Doug score,mermaid man,,"Here's Why the McLaren 720S Is Worth $300,000"
19:32 That face tho! Doug the type of dude to tell his woman that he cheated on them with a car.,Borginator,21,"Here's Why the McLaren 720S Is Worth $300,000"
Doug is the type of guy to review a $300k car in an abandonded alley.,jakerecords,,"Here's Why the McLaren 720S Is Worth $300,000"
Doug the type of guy to give you a history lesson on cup holders,ivan rios,,"Here's Why the McLaren 720S Is Worth $300,000"
Doug is the type of guy that wears the shortest shorts he can find.,Brian B,12,"Here's Why the McLaren 720S Is Worth $300,000"
Doug is the type of guy when he walks to the barn it is truly silence of the lamb,casper. do it all,,"Here's Why the McLaren 720S Is Worth $300,000"
Doug the type of dude to used read receipts,Johnny Blaze,,"Here's Why the McLaren 720S Is Worth $300,000"
"Doug the type of guy to say ""cool!""  when a girl strips for him and then give her a 3 out of 10 Doug score",Chuck G - ross,1.1K,Here's Why the Tesla Model 3 Is the Coolest Car of 2017
Doug's the type of guy to have 1 million subscribers.,,18K,Here Are the Best Moments From 1 Million Subscribers
Doug the only YouTuber who doesn't want to reach 10 minutes 😂,AKAKermit,871,Here Are the Best Moments From 1 Million Subscribers
Doug’s the type of guy that doesn’t have to ask for subscribers.,Mark Bolly,393,Here Are the Best Moments From 1 Million Subscribers
Doug's the type of guy to make the most entertaining car videos on YouTube.,9000,161,Here Are the Best Moments From 1 Million Subscribers
doug's the type of guy to touch a million hearts of us car lovers and enthusiasts and give us an escape into his world of wiered  quirks and features!,mriduls95,44,Here Are the Best Moments From 1 Million Subscribers
Doug the type of guy I just love. Congrats man!,Eggy,38,Here Are the Best Moments From 1 Million Subscribers
Doug's the type of guy to be named Doug Demuro.1 out of 1000%,Mark124,9,Here Are the Best Moments From 1 Million Subscribers
"Doug the type of guy that now has 2.4
 millions of subs",Daniel Tesfaye,52,Here Are the Best Moments From 1 Million Subscribers
Doug's the type of guy to have honestly earned his 1 million subscribers on YT....so here's to many millions more! 🍺,JDONUMBER7,553,Here Are the Best Moments From 1 Million Subscribers
Doug the type of guy to make me choke up a little,Jæk,394,Here Are the Best Moments From 1 Million Subscribers
"He’s just so authentic and nice!!!
It makes me the type of guy to watch his videos :)",Richard Kenyan,,Here Are the Best Moments From 1 Million Subscribers
Doug is the type of guy we all love <3,Arjun Kt,1,Here Are the Best Moments From 1 Million Subscribers
Doug's the type of guy to tell someone about his autotrader column when someone asks him what's his favourite car.,17mx,159,Here Are the Best Moments From 1 Million Subscribers
Hey Doug congrats how about reading your fav Doug the type of guy jokes ?,Mike Arredondo,339,Here Are the Best Moments From 1 Million Subscribers
"Doug's the type of guy to actually make his dreams come true.  Good on you man, keep making these great videos and keep wearing your white t's under your dark tee's :)",Christian Boyd,1,Here Are the Best Moments From 1 Million Subscribers
Doug's the type of guy to get a million subs without resorting to clickbait like every other youtuber,Josh Eden,158,Here Are the Best Moments From 1 Million Subscribers
"Doug's the type of guy to have one million subscribers and never ask for a single one, well deserved.",Ian Rogers,216,Here Are the Best Moments From 1 Million Subscribers
"Doug, the type of guy to be so likeable AND do great car reviews that he gets 1M subs. Congrats Doug, I will read you column on Auto Trader (once).",Bad Santa,119,Here Are the Best Moments From 1 Million Subscribers
"Doug's the type of guy, who makes me shed a tear with his video",Kunstbrustbomber,53,Here Are the Best Moments From 1 Million Subscribers
You are the man Doug... the 4 wheel whisperer... the type of guy to reach million subs and still be humble,Mike Papadopoulos,,Here Are the Best Moments From 1 Million Subscribers
"Doug, the type of guy who does not think about  doing clickbait videos",tessa amoroso,86,Here Are the Best Moments From 1 Million Subscribers
Doug is no more the type of guy. He is the guy!!!,José Alexandre Pereira,81,Here Are the Best Moments From 1 Million Subscribers
Doug's the type of guy to make his own Doug's the type of guy,UndeadFleshgod,72,Here Are the Best Moments From 1 Million Subscribers
Doug's the type of guy to have back problems from getting in to all those backseats.,WhatsUpDicknose,27,Here Are the Best Moments From 1 Million Subscribers
Doug's the type of guy to make you shed a tear when he gets 1 million subscribers.,kennethli,18,Here Are the Best Moments From 1 Million Subscribers
Doug the type of guy to still film with an iphone even till this day after surpassing a mil subs,fuzail,23,Here Are the Best Moments From 1 Million Subscribers
Doug is the type of guy who bring a tank to a wedding day,Sean Harold,53,Here Are the Best Moments From 1 Million Subscribers
Doug's the kind of guy to have a million subscriber and still records his video with an iPhone.,Flash Man,14,Here Are the Best Moments From 1 Million Subscribers
Always honor the people who are loving what they do and Doug is the one who really does it.,Alexander Makhlynets,,Here Are the Best Moments From 1 Million Subscribers
"This is Doug. Doug is the type of guy to make automotive videos and keep us entertained with his quirks and features.

Thank you Doug.",Robert Lee,,Here Are the Best Moments From 1 Million Subscribers
Doug is the type of the guy that won't buy a new iPhone and wait for the second version,Melissa Grant,15,Here Are the Best Moments From 1 Million Subscribers
Doug's the type of guy to really know how to celebrate a million subscribers!,Iftekhar Ahmed,15,Here Are the Best Moments From 1 Million Subscribers
You’ve come a long way Doug. I’ll always be your fan and always will look forward to your videos. Doug is the type of guy to be a doug,Laughing Cures,,Here Are the Best Moments From 1 Million Subscribers
Doug is the type of guy to have 1 million subscribers and still shoot on an iPhone.,,56,Here's Why the Mercedes CLK63 Black Series Is the Best AMG Car
Doug is the type of guy To break into a car and steal the owners manual,Luke Mullins2520,1.9K,Here's Why the Mercedes CLK63 Black Series Is the Best AMG Car
Doug the type of guy to show up on a date already wearing a condom,Noel,793,Here's Why the Mercedes CLK63 Black Series Is the Best AMG Car
"Doug is the type of guy to order his chocolate milk shaken, not stirred.",Pedro Santos,46,Here's Why the Mercedes CLK63 Black Series Is the Best AMG Car
Doug the type of guy who goes to McDonald's just to get a salad and nothing else.,Max olotl,87,Here's Why the Mercedes CLK63 Black Series Is the Best AMG Car
"Doug is the type of guy to go to a swingers party,,,,,,,,,,,then leave once he realises there is no actual swing",Name Undetected,67,Here's Why the Mercedes CLK63 Black Series Is the Best AMG Car
Doug the type of guy to give his wife a Doug score,Raging Russian,902,Here's Why the Mercedes CLK63 Black Series Is the Best AMG Car
Doug the type of guy to ask a girl her quirks and weird features on the first date,Jonty,175,Here's Why the Mercedes CLK63 Black Series Is the Best AMG Car
Doug the type of guy to turn a trunk “on”,___,,Here's Why the Mercedes CLK63 Black Series Is the Best AMG Car
"Doug, the type of guy to have 1 million subscribers and reviews a Mercedes.",Ili loly,,Here's Why the Mercedes CLK63 Black Series Is the Best AMG Car
Doug the type of dude to open a bag of chips with scissors.,Abood Albadani,102,Here's Why the Mercedes CLK63 Black Series Is the Best AMG Car
Doug is the type of guy to iron his shirts before he goes to somebody’s wedding,Anthony Ramirez,,Here's Why the Mercedes CLK63 Black Series Is the Best AMG Car
Doug the type to rev an engine when it's cold,Erik,,Here's Why the Mercedes CLK63 Black Series Is the Best AMG Car
Doug the type of guy who puts on clear nail polish to prevent himself from biting his nails.,acemace,17,Here's Why the Mercedes CLK63 Black Series Is the Best AMG Car
Doug the type of guy who bakes pies and sets them by the window to cool off,Aldo S,42,Here's Why the Mercedes CLK63 Black Series Is the Best AMG Car
"Doug the type of Youtuber who hit 1mil and don't give a single crap about it.

Edit: Doug Just make a 1MIL Video Congrats Doug.",CJ,527,Here's Why the Mercedes CLK63 Black Series Is the Best AMG Car
Doug is the type of dude that does not give a F about 1M subs.,Michael Nguyen,6,Here's Why the Mercedes CLK63 Black Series Is the Best AMG Car
"Doug, the type of guy who borrows a car just to smell on the seat.",My Sneaker,124,Here's Why the Mercedes CLK63 Black Series Is the Best AMG Car
doug is the type of guy 😂😂😂,Chandan Gowda,,Here's Why the Mercedes CLK63 Black Series Is the Best AMG Car
Doug the the type of guy to take his grandma grocery shopping every weekend.,Noe Duran,,Here's Why the Mercedes CLK63 Black Series Is the Best AMG Car
Doug the type of guy to film a video with your cool car,Shanu Kaushish,66,Here's Why the Mercedes CLK63 Black Series Is the Best AMG Car
Doug the type of guy to hit a million subs and not mention it once,Special Boye,3,Here's Why the Mercedes CLK63 Black Series Is the Best AMG Car
Doug is the young Jeremy Clarkson,TrumpCorp.,,Here's Why the Mercedes CLK63 Black Series Is the Best AMG Car
Doug the type of guy to eat alka seltzer tablets as mints.,Paul P,66,Here's Why the Mercedes CLK63 Black Series Is the Best AMG Car
doug the type of guy to turn down the volume on the tv when his cat falls asleep,⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻,,Here's Why the Mercedes CLK63 Black Series Is the Best AMG Car
9:19 Doug the type of guy that does pull ups using a rolling bar,Mike Papadopoulos,30,Here's Why the BMW Z1 Is the Strangest Modern BMW
3:00 Doug the type of guy showing his viewers how to get into a car....,Ionian Yasuo,46,Here's Why the BMW Z1 Is the Strangest Modern BMW
Doug the type of guy to break into a car and steal the owners manual,Shanu Kaushish,329,Here's Why the BMW Z1 Is the Strangest Modern BMW
Doug is the type of guy to rewiew a car with a bicycle t-shirt,Michele Arosio,445,Here's Why the BMW Z1 Is the Strangest Modern BMW
"5:35 did Doug just give me the finger? Oh, it's a thumbs. Doug's the kind of guy who still gives thumbs up.",Last First,5,Here's Why the BMW Z1 Is the Strangest Modern BMW
Doug the type of guy to give little kids costumes a dougscore,Donnie Sexton,281,Here's Why the BMW Z1 Is the Strangest Modern BMW
Doug is the kind of guy who gets positive comments even from trolls.,Quirks and Features,79,Here's Why the BMW Z1 Is the Strangest Modern BMW
"DOUG...the kind of guy that plays ""Cha Chas"" while he schills for BMW",Dino Pappous,1,Here's Why the BMW Z1 Is the Strangest Modern BMW
Doug is the type of guy to review a car while wearing a T-shirt with a bicycleon it.,AidonLauffer,1,Here's Why the BMW Z1 Is the Strangest Modern BMW
"Doug the type of guy who LIKES weird quirks and unusual features.
That's how he rolls.",SALESPRODUCTIONS,9,Here's Why the BMW Z1 Is the Strangest Modern BMW
Doug the type of guy that makes you imagine yourself wearing a dress or a skirt.,Gevorg Nalbandyan,,Here's Why the BMW Z1 Is the Strangest Modern BMW
"Doug is the type of dude to do an in-depth review of the meth he just smoked, including a doug score.",556x45mm NATO,28,Here's Why the BMW Z1 Is the Strangest Modern BMW
Doug the type of guy to wear a bicycle shirt while reviewing a car.,Iiro Nissinen,249,Here's Why the BMW Z1 Is the Strangest Modern BMW
Doug the type of guy to wear two T-shirts at the same time,Dromedda,,Here's Why the BMW Z1 Is the Strangest Modern BMW
Doug is the type of dude to get to one million subs as fast as a Honda's VTEC kicks in.,Albert S,231,Here's Why the BMW Z1 Is the Strangest Modern BMW
Doug the type of guy who would be mister Bean his best friend😂,liam 611,12,Here's Why the BMW Z1 Is the Strangest Modern BMW
Doug the type of guy to do a car review with a bicycle on his t-shirt,crown,135,Here's Why the BMW Z1 Is the Strangest Modern BMW
Doug the type of guy to wear a skirt or a dress in a BMW Z1,Dylan petrovic,,Here's Why the BMW Z1 Is the Strangest Modern BMW
Doug the type of guy to review a convertible and don't put the top up...,Different Shades Of Mundane,100,Here's Why the BMW Z1 Is the Strangest Modern BMW
Dug the type of guy to wear a skirt or a dress while getting into a Z1,Cubemaster,,Here's Why the BMW Z1 Is the Strangest Modern BMW
doug the type of guy that leaves the faucet on after washing his hands,planemod,,Here's Why the BMW Z1 Is the Strangest Modern BMW
Doug the type of guy to open and close a car door 1 million times,AraRBX,,Here's Why the BMW Z1 Is the Strangest Modern BMW
Doug is the type of guy to measure a ruler,Sean ____,569,The Jaguar F-Pace Is the Average of Every Other Luxury SUV
doug the type of guy to really like jimmy eat world,Connor Kennedy,,The Jaguar F-Pace Is the Average of Every Other Luxury SUV
Doug the type of guy to put a picture of a forest as his Facebook profile picture.,Boba Fett,23,The Jaguar F-Pace Is the Average of Every Other Luxury SUV
Doug is the type of guy who goes to the beach in a billabong swimming shirt,Couche Tard,,The Jaguar F-Pace Is the Average of Every Other Luxury SUV
"10:27 Doug the kind of guy to listen to Jimmy Eat World while reviewing a $75,000 SUV.",hashbrowns for hamster,19,The Jaguar F-Pace Is the Average of Every Other Luxury SUV
"i just come here everyday, not to see the videos,  but to read ""Doug the type of guy"" jokes",Elinzar,5,The Jaguar F-Pace Is the Average of Every Other Luxury SUV
Doug the type of guy to decorate his car with a Christmas tree on the dashboard,Artur G,,The Jaguar F-Pace Is the Average of Every Other Luxury SUV
Doug the type of guy to mention his quirks and features on grinder... Tinder?,®ioT,9,The Jaguar F-Pace Is the Average of Every Other Luxury SUV
Doug is the type of guy to flip a burger with a flip flop🤣,Mister Alien,1,The Jaguar F-Pace Is the Average of Every Other Luxury SUV
Doug is the type of guy to borrow some change from the tip jar at Tim Hortons 🤣,Mister Alien,1,The Jaguar F-Pace Is the Average of Every Other Luxury SUV
Doug the type of guy that drys his car with an hairdryer,Nembokid,161,The Jaguar F-Pace Is the Average of Every Other Luxury SUV
"Doug is the type of guy that reads ""Doug is the type of guy.."" comments and laugh at them",Emmanuel Deras,84,The Jaguar F-Pace Is the Average of Every Other Luxury SUV
Doug is the type of guy to lick his finger before changing the page on his iPad,Alexander Bjarte,2.2K,"The 2017 Porsche Panamera Turbo Is the Ultimate $150,000 Luxury Sedan"
Doug the type of guy to talk to himself while watching his own videos.,Gabe,2,"The 2017 Porsche Panamera Turbo Is the Ultimate $150,000 Luxury Sedan"
"Doug, the type of guy to wear shorts to the Opera.",Bad Santa,393,"The 2017 Porsche Panamera Turbo Is the Ultimate $150,000 Luxury Sedan"
"Doug is the type of guy who calls a ""sticker"" a ""decal"".",Kunes Country TV,712,"The 2017 Porsche Panamera Turbo Is the Ultimate $150,000 Luxury Sedan"
Doug the type of guy to still use Yahoo mail.,®ioT,152,"The 2017 Porsche Panamera Turbo Is the Ultimate $150,000 Luxury Sedan"
4:20 doug the type of guy to get on his knees for a retractable spoiler,spoods,104,"The 2017 Porsche Panamera Turbo Is the Ultimate $150,000 Luxury Sedan"
Doug is the type of guy who makes me to lower my playing speed to 0.75,shangqun yu,151,"The 2017 Porsche Panamera Turbo Is the Ultimate $150,000 Luxury Sedan"
Doug the type of guy to review his own mother,Daniel Gies,79,"The 2017 Porsche Panamera Turbo Is the Ultimate $150,000 Luxury Sedan"
I wonder what type of guy invented the type of guy jokes,wrcool,57,"The 2017 Porsche Panamera Turbo Is the Ultimate $150,000 Luxury Sedan"
Doug the type of guy to get a tongue reduction surgery,Nabder Nagor,92,"The 2017 Porsche Panamera Turbo Is the Ultimate $150,000 Luxury Sedan"
"Doug is the type of guy that says to the girl when she enters in his car for a date ""this is the..."", instead of ""hello""",benjamin breeg,29,"The 2017 Porsche Panamera Turbo Is the Ultimate $150,000 Luxury Sedan"
Doug is the type of guy who is type of guy,Vic Weedhead,89,"The 2017 Porsche Panamera Turbo Is the Ultimate $150,000 Luxury Sedan"
Doug the type of guy to give the Panamera a 69...,Maximilian D,,"The 2017 Porsche Panamera Turbo Is the Ultimate $150,000 Luxury Sedan"
Doug is the type of guy to review a lemon,Caleb,,"The 2017 Porsche Panamera Turbo Is the Ultimate $150,000 Luxury Sedan"
"Doug, the type of guy to drink a case of Red Bull before he reviews a vehicle.",Mike Penske,57,"The 2017 Porsche Panamera Turbo Is the Ultimate $150,000 Luxury Sedan"
Doug the typa guy to tell his girlfriend she doesnt have enough features,StreetMachine,29,"The 2017 Porsche Panamera Turbo Is the Ultimate $150,000 Luxury Sedan"
doug is the best car viewer of all time..,G M,,"The 2017 Porsche Panamera Turbo Is the Ultimate $150,000 Luxury Sedan"
Doug the type of guy that hasn't reviewed a 2017 GT-R yet,Çetinesque,183,"The 2017 Porsche Panamera Turbo Is the Ultimate $150,000 Luxury Sedan"
Doug the Jon Favreau stunt double that needlessly keys your paint with his ring guy.,Life Of Lucifer And Sons,,"The 2017 Porsche Panamera Turbo Is the Ultimate $150,000 Luxury Sedan"
Doug the type of guy who gets excited about air vents,Cody Argentino,26,"The 2017 Porsche Panamera Turbo Is the Ultimate $150,000 Luxury Sedan"
dug's the type of guy to drive with his tail gate up,Chris Barrera,,"The 2017 Porsche Panamera Turbo Is the Ultimate $150,000 Luxury Sedan"
